"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","dbh","hom","ExactDate","DFstatus","codes","date","status","agb","plot","census","plotID"
454945,454519,"022222","","ingaum","1737",346.5,751,25,1.3,"2010-04-06","alive",NA,18358,"A",0.00134770875355925,"gigante2",6,157
454946,454520,"022223","","bactc2","1737",345.9,749.8,38,1.3,"2010-04-06","alive",NA,18358,"A",0.00299085394837186,"gigante2",6,157
454947,454521,"022224","","loncla","1737",349,744.9,11,1.3,"2010-04-06","alive",NA,18358,"A",0.00018858572093434,"gigante2",6,157
454948,454522,"022225","","micoar","1737",349.8,744.4,12,1.3,"2010-04-06","alive",NA,18358,"A",0.00019593118555229,"gigante2",6,157
454949,454523,"022226","","uniden","1737",347.9,744.5,NA,NA,"2010-04-06","dead","D;N",18358,"D",0,"gigante2",6,157
454950,454524,"022227","","pipeco","1737",345.1,743,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000210790001743349,"gigante2",6,157
454951,454525,"022228","","psycma","1737",345.3,740.7,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000144097340188609,"gigante2",6,157
454952,454526,"022230","","xyl1ma","1737",351.1,744.3,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000481630637110503,"gigante2",6,157
454953,454527,"022231","","calolo","1737",353.4,743.1,20,1.3,"2010-04-06","alive",NA,18358,"A",0.000587127455417913,"gigante2",6,157
454954,454528,"022232","","ery2ma","1737",354.8,743.5,16,1.3,"2010-04-06","alive",NA,18358,"A",0.000454247533736458,"gigante2",6,157
454955,454529,"022233","","xyl1ma","1737",351.2,745.2,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000411244335675609,"gigante2",6,157
454956,454530,"022234","","dialgu","1737",353.1,745.9,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000356619651934309,"gigante2",6,157
454957,454531,"022235","","tet2pa","1737",353,746.4,17,1.3,"2010-04-06","alive",NA,18358,"A",0.000424326733681668,"gigante2",6,157
454958,454532,"022236","","xyl1ma","1737",350.1,749.8,18,1.3,"2010-04-06","alive",NA,18358,"A",0.000736903371779432,"gigante2",6,157
454959,454533,"022237","","protsp","1737",351.5,749.7,16,1.3,"2010-04-06","alive",NA,18358,"A",0.000368339728328012,"gigante2",6,157
454960,454534,"022238","","tet2pa","1737",352.5,748.4,16,1.3,"2010-04-06","alive",NA,18358,"A",0.000368339728328012,"gigante2",6,157
454961,454535,"022239","","socrex","1737",350.7,753.5,73,1.3,"2010-04-06","alive",NA,18358,"A",0.00667609046145643,"gigante2",6,157
454962,454536,"022240","","faralu","1737",352.3,759.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454963,454537,"022241","","xyl1ma","1737",350.3,759.5,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000347713957496596,"gigante2",6,157
454964,454538,"022242","","phoeci","1737",356.9,759.2,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000260335135978282,"gigante2",6,157
454965,454539,"022243","","casear","1739",350.1,797.5,121,1.3,"2010-04-06","alive",NA,18358,"A",0.0635744146468414,"gigante2",6,157
454966,454540,"022244","","heisco","1739",358.9,783,111,1.3,"2010-04-06","alive",NA,18358,"A",0.0563862392402405,"gigante2",6,157
454967,454541,"022245","","aspicr","1736",356,735.9,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000297504300739321,"gigante2",6,157
454968,454542,"022246","","protsp","1736",355.3,739.6,21,1.3,"2010-04-06","alive",NA,18358,"A",0.000701191363177431,"gigante2",6,157
454969,454543,"022247","","alsebl","1736",357.1,737.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454970,454544,"022248","","sipapa","1736",355.7,733.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454971,454545,"040220","","oenoma","1835",370.3,704.6,NA,NA,NA,NA,NA,18357.1739130435,"V",0,"gigante2",6,157
454972,454546,"040221","","mabeoc","1836",368,735.3,120,1.3,"2010-04-05","alive",NA,18357,"A",0.066729379086,"gigante2",6,157
454973,454547,"040222","","vataer","1836",365.5,730.1,120,1.3,"2010-04-05","alive",NA,18357,"A",0.0730772246753672,"gigante2",6,157
454974,454548,"040223","","zantbe","1836",367.2,726.9,275,1.3,"2010-04-05","alive",NA,18357,"A",0.5871742801079,"gigante2",6,157
454975,454549,"040224","","cupasy","1836",366.7,725.2,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454976,454550,"040225","","zantbe","1836",365.9,723.8,190,1.3,"2010-04-05","alive",NA,18357,"A",0.223111550048594,"gigante2",6,157
454977,454551,"040226","","tratas","1836",374.8,724,163,1.3,"2010-04-05","alive",NA,18357,"A",0.103546942408657,"gigante2",6,157
454978,454552,"040227","","zantbe","1836",371.6,729.4,222,1.3,"2010-04-05","alive",NA,18357,"A",0.335926126461334,"gigante2",6,157
454979,454553,"040228","","drypst","1836",371,731.9,135,1.3,"2010-04-05","alive",NA,18357,"A",0.100016140634709,"gigante2",6,157
454980,454554,"040229","","solaha","1836",370.5,734.9,125,1.3,"2010-04-05","alive",NA,18357,"A",0.0509335377950928,"gigante2",6,157
454981,454555,"040230","","vataer","1836",371,739.3,137,1.3,"2010-04-05","alive",NA,18357,"A",0.10388953777622,"gigante2",6,157
454982,454556,"040231","","ingam2","1836",376.3,738,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454983,454557,"040232","","virose","1836",375.3,735.1,124,1.3,"2010-04-05","alive",NA,18357,"A",0.0526597579800607,"gigante2",6,157
454984,454558,"040233","","simaam","1837",362.3,756.8,169,1.3,"2010-04-05","alive",NA,18357,"A",0.103362954576646,"gigante2",6,157
454985,454559,"040276","","heisco","1935",394.4,713.5,120,1.3,"2010-04-05","alive",NA,18357,"A",0.0693599640994142,"gigante2",6,157
454986,454560,"040277","","couthe","1936",383,732.2,184,1.3,"2010-04-05","alive",NA,18357,"A",0.201846796999946,"gigante2",6,157
454987,454561,"040278","","nectci","1937",382,741.3,160,1.3,"2010-04-05","alive","Q",18357,"A",0.137172146557006,"gigante2",6,157
454988,454562,"040279","","dialgu","1937",396,756.3,109,1.3,"2010-04-05","alive",NA,18357,"A",0.0752514045567721,"gigante2",6,157
454989,454563,"040280","","hirttr","1938",399.6,775.6,134,1.3,"2010-04-05","alive",NA,18357,"A",0.0991874087067146,"gigante2",6,157
454990,454564,"040281","","hirttr","1939",394.5,787,131,1.3,"2010-04-05","alive",NA,18357,"A",0.093400585244746,"gigante2",6,157
454991,454565,"040920","","soroaf","1636",324.1,730.5,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000167051936473461,"gigante2",6,157
454992,454566,"040921","","perexa","1636",329.1,734.1,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000263497514849361,"gigante2",6,157
454993,454567,"040922","","soroaf","1636",327.1,728,10,1.3,"2010-04-06","alive",NA,18358,"A",0.000135873245044637,"gigante2",6,157
454994,454568,"040923","","laetth","1636",328,727.6,12,1.3,"2010-04-06","alive",NA,18358,"A",0.000219549376000868,"gigante2",6,157
454995,454569,"040924","","licahy","1636",325.4,720.6,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000427618824098391,"gigante2",6,157
454996,454570,"040925","","tet2pa","1636",329.3,724.4,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000158097307024684,"gigante2",6,157
454997,454571,"040926","","coccma","1636",334.7,722.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454998,454572,"040927","","virosu","1636",333.6,734.7,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000222568822292831,"gigante2",6,157
454999,454573,"040928","","virose","1636",331,733,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000209562867278632,"gigante2",6,157
455000,454574,"040929","","ery2ma","1636",335.1,737.7,11,1.3,"2010-04-06","alive",NA,18358,"A",0.0001949703121418,"gigante2",6,157
455001,454575,"040930","","virosu","1636",338,738,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000188185658259965,"gigante2",6,157
455002,454576,"040931","","virosu","1636",337.4,736.3,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000222568822292831,"gigante2",6,157
455003,454577,"040932","","lacmpa","1636",336.5,735.3,19,1.3,"2010-04-06","alive",NA,18358,"A",0.000451904069337506,"gigante2",6,157
455004,454578,"040933","","tet2pa","1636",337.9,734.7,19,1.3,"2010-04-06","alive",NA,18358,"A",0.000551796433542453,"gigante2",6,157
455005,454579,"040934","","lacmpa","1636",339.5,732.3,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000259827054230666,"gigante2",6,157
455006,454580,"040935","","tet2pa","1636",337.9,732.6,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000317261232173693,"gigante2",6,157
455007,454581,"040936","","poular","1637",331,742.1,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000193109087565213,"gigante2",6,157
455008,454582,"040937","","tovost","1637",332.2,745.7,17,1.3,"2010-04-06","alive",NA,18358,"A",0.000500128214215671,"gigante2",6,157
455009,454583,"040938","","des2pa","1637",332.9,745.6,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000209799040107514,"gigante2",6,157
455010,454584,"040939","","drypst","1637",332,752,NA,NA,"2010-04-06","dead","D;N",18358,"D",0,"gigante2",6,157
455011,454585,"040940","","dialgu","1637",339.2,758.7,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000356619651934309,"gigante2",6,157
455012,454586,"040941","","tet2pa","1637",339.5,758,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000229047220212551,"gigante2",6,157
455013,454587,"040942","","protsp","1637",336,751.7,12,1.3,"2010-04-06","alive",NA,18358,"A",0.000191514916588975,"gigante2",6,157
455014,454588,"040943","","dialgu","1637",338.5,745.9,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000246152765139757,"gigante2",6,157
455015,454589,"040944","","poutre","1637",338.5,748.3,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000373601833554272,"gigante2",6,157
455016,454590,"040945","","dialgu","1637",337.9,747.5,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000421777178300436,"gigante2",6,157
455017,454591,"040946","","virose","1637",338.7,740.6,21,1.3,"2010-04-06","alive",NA,18358,"A",0.000542435443676394,"gigante2",6,157
455018,454592,"041366","","tet2pa","1537",306.5,759.5,105,1.3,"2010-04-05","alive",NA,18357,"A",0.0437636744593903,"gigante2",6,157
455019,454593,"041367","","tet2pa","1537",310.3,750.4,121,1.3,"2010-04-05","alive",NA,18357,"A",0.0637846948345633,"gigante2",6,157
455020,454594,"041474","","crotbi","1735",342.8,705.4,121,1.3,"2010-04-05","alive",NA,18357,"A",0.0571844672774799,"gigante2",6,157
455021,454595,"041475","","drypst","1735",354,709.8,101,1.3,"2010-04-05","alive",NA,18357,"A",0.0462827306297581,"gigante2",6,157
455022,454596,"041476","","ingasa","1736",340.6,728.2,19,1.3,"2010-04-06","alive",NA,18358,"A",0.000556378731221143,"gigante2",6,157
455023,454597,"041477","","laciag","1736",342.5,730.9,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000278563257504988,"gigante2",6,157
455024,454598,"041478","","virosu","1736",343.1,733.2,16,1.3,"2010-04-06","alive",NA,18358,"A",0.000302628663968851,"gigante2",6,157
455025,454599,"041479","","perexa","1736",345.4,736.7,17,1.3,"2010-04-06","alive",NA,18358,"A",0.000412737650092291,"gigante2",6,157
455026,454600,"041480","","xyl1ma","1736",345.7,738,25,1.3,"2010-04-06","alive",NA,18358,"A",0.00162693018040164,"gigante2",6,157
455027,454601,"041481","","des2pa","1736",345.2,736.2,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000303951331267047,"gigante2",6,157
482087,481660,"800644","","virose","1935",389.65,716.91,100,1.3,"2010-04-05","alive",NA,18357,"A",0.0297420010301716,"gigante2",6,157
482088,481661,"800645","","heisco","1935",399.21,718.32,104,1.3,"2010-04-05","alive",NA,18357,"A",0.0474290183712705,"gigante2",6,157
482089,481662,"800646","","heisco","1935",399.04,706.39,105,1.3,"2010-04-05","alive",NA,18357,"A",0.0486496162293213,"gigante2",6,157
482090,481663,"800647","","heisco","1936",381.02,723.23,111,1.3,"2010-04-05","alive",NA,18357,"A",0.0563862392402405,"gigante2",6,157
482091,481664,"800648","","eugeco","1938",381.87,763.92,110,1.3,"2010-04-05","alive",NA,18357,"A",0.0624397841452767,"gigante2",6,157
482092,481665,"800649","","myrcga","1939",380.62,795.28,109,1.3,"2010-04-05","alive",NA,18357,"A",0.0644541919783942,"gigante2",6,157
482093,481666,"800650","","protpa","1635",337.73,716.84,106,1.3,"2010-04-05","alive",NA,18357,"A",0.0352605504101361,"gigante2",6,157
482094,481667,"800651","","myrcga","1635",335.22,710.37,130,1.3,"2010-04-05","alive",NA,18357,"A",0.102915938528553,"gigante2",6,157
482095,481668,"800652","","protpa","1635",338.71,711.41,131,1.3,"2010-04-05","alive",NA,18357,"A",0.0618794096309215,"gigante2",6,157
482096,481669,"800653","","oenoma","1638",325.16,760.57,103,1.3,"2010-04-05","alive",NA,18357,"A",0.051500632244161,"gigante2",6,157
482097,481670,"800654","","drypst","1638",330.91,772.65,101,1.3,"2010-04-05","alive",NA,18357,"A",0.0462827306297581,"gigante2",6,157
482098,481671,"800655","1","oenoma","1638",337.17,777.53,104,1.3,"2010-04-05","alive",NA,18357,"A",0.0528388907792436,"gigante2",6,157
482099,481672,"800656","1","oenoma","1638",337.26,768.17,102,1.3,"2010-04-05","alive",NA,18357,"A",0.05018380528324,"gigante2",6,157
482100,481673,"800657","","oenoma","1638",336.15,761.06,101,1.3,"2010-04-05","alive",NA,18357,"A",0.0488882769466927,"gigante2",6,157
482101,481674,"800658","","tet2pa","1639",330.79,780.15,112,1.3,"2010-04-06","alive",NA,18358,"A",0.0519461329354749,"gigante2",6,157
482102,481675,"800659","","heisco","1739",354.89,791.9,101,1.3,"2010-04-06","alive",NA,18358,"A",0.0438828853378447,"gigante2",6,157
482103,481676,"800660","","ardiba","1637",331.58,741.31,10,1.3,"2010-04-06","alive",NA,18358,"A",0.000133859044066205,"gigante2",6,157
482104,481677,"800661","","alsebl","1637",330.12,751.43,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000147188855363387,"gigante2",6,157
482105,481678,"800662","","faralu","1637",331.92,754.19,10,1.3,"2010-04-06","alive",NA,18358,"A",0.000131307008095971,"gigante2",6,157
482106,481679,"800663","","protpa","1637",333.96,756.13,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000249264795167169,"gigante2",6,157
482107,481680,"801456","","zantbe","1836",361.04,732.01,102,1.3,"2010-04-05","alive",NA,18357,"A",0.0428914578810157,"gigante2",6,157
482108,481681,"801457","","oenoma","1837",362.24,756.28,101,1.3,"2010-04-05","alive",NA,18357,"A",0.0488882769466927,"gigante2",6,157
482109,481682,"801458","","drypst","1838",365.79,778.78,100,1.3,"2010-04-05","alive",NA,18357,"A",0.0450762855916157,"gigante2",6,157
482110,481683,"801459","1","heisco","1839",371.81,786.15,106,1.3,"2010-04-05","alive",NA,18357,"A",0.0498896880450621,"gigante2",6,157
482111,481684,"801460","","pochse","1535",303.98,714.52,108,1.3,"2010-04-05","alive",NA,18357,"A",0.0344063489002331,"gigante2",6,157
482112,481685,"801461","","alsebl","1535",300.44,715.36,155,1.3,"2010-04-05","alive",NA,18357,"A",0.11456673920796,"gigante2",6,157
482113,481686,"801462","","dialgu","1535",301.52,719.45,112,1.3,"2010-04-05","alive",NA,18357,"A",0.0808785709321926,"gigante2",6,157
482114,481687,"801463","","pri2co","1535",309.15,715.52,105,1.3,"2010-04-05","alive",NA,18357,"A",0.0314376100524635,"gigante2",6,157
482115,481688,"801464","","heisco","1535",306.96,714.84,109,1.3,"2010-04-05","alive",NA,18357,"A",0.0537279170404839,"gigante2",6,157
482116,481689,"801465","","alsebl","1535",314.06,714.08,100,1.3,"2010-04-05","alive",NA,18357,"A",0.0357939097438608,"gigante2",6,157
482117,481690,"801466","","heisco","1536",302.71,726.57,106,1.3,"2010-04-05","alive",NA,18357,"A",0.0498896880450621,"gigante2",6,157
482118,481691,"801467","1","protpa","1536",313.6,738.63,102,1.3,"2010-04-05","alive",NA,18357,"A",0.0318370142989955,"gigante2",6,157
482119,481692,"801468","","nectpu","1538",301.17,775.82,118,1.3,"2010-04-06","alive",NA,18358,"A",0.0578883849972101,"gigante2",6,157
482120,481693,"801469","1","oenoma","1538",305.44,775.94,118,1.3,"2010-04-06","alive",NA,18358,"A",0.0738975079547438,"gigante2",6,157
482121,481694,"801470","1","oenoma","1538",310.3,764.47,103,1.3,"2010-04-06","alive",NA,18358,"A",0.051500632244161,"gigante2",6,157
482122,481695,"801471","","ocotce","1538",319.8,761.67,103,1.3,"2010-04-06","alive",NA,18358,"A",0.0327567134961108,"gigante2",6,157
482123,481696,"801472","","tet2pa","1736",344.17,729.65,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000270896148641309,"gigante2",6,157
482124,481697,"801473","1","pipecu","1736",342.57,730.4,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000105040667575505,"gigante2",6,157
482125,481698,"801474","1","pipecu","1736",342.59,730.5,17,1.3,"2010-04-06","alive",NA,18358,"A",0.000281924874084647,"gigante2",6,157
482126,481699,"801475","1","pipecu","1736",342.67,730.65,17,1.3,"2010-04-06","alive",NA,18358,"A",0.000281924874084647,"gigante2",6,157
482127,481700,"801476","","virosu","1736",344.35,736.56,25,1.3,"2010-04-06","alive",NA,18358,"A",0.000880508016261854,"gigante2",6,157
482128,481701,"801477","","des2pa","1736",345.32,735.2,12,1.3,"2010-04-06","alive",NA,18358,"A",0.000254145035249489,"gigante2",6,157
482129,481702,"801478","","bactc1","1736",345.28,731.29,37,1.3,"2010-04-06","alive",NA,18358,"A",0.00279438114146154,"gigante2",6,157
482130,481703,"801479","","pse2sp","1736",348.72,729.86,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000317608611648783,"gigante2",6,157
482131,481704,"801480","","tet2pa","1736",346.12,725.13,16,1.3,"2010-04-06","alive",NA,18358,"A",0.000368339728328012,"gigante2",6,157
482132,481705,"801481","","tab1gu","1736",354.06,724.74,15,1.3,"2010-04-06","alive",NA,18358,"A",0.000340825865244767,"gigante2",6,157
482133,481706,"801482","","simaam","1736",358.57,737.6,20,1.3,"2010-04-06","alive",NA,18358,"A",0.000416668756151868,"gigante2",6,157
482134,481707,"801483","","tet2pa","1736",357.9,735.24,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000158097307024684,"gigante2",6,157
482135,481708,"801484","","protpa","1736",357.06,734.82,10,1.3,"2010-04-06","alive",NA,18358,"A",0.000101030114346543,"gigante2",6,157
482136,481709,"801485","","protpa","1736",355.77,732.98,17,1.3,"2010-04-06","alive",NA,18358,"A",0.000333383677641422,"gigante2",6,157
482137,481710,"801501","","des2pa","1636",330.63,721.29,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000303951331267047,"gigante2",6,157
482138,481711,"801502","","dialgu","1636",332.45,720.12,16,1.3,"2010-04-06","alive",NA,18358,"A",0.000573493909194866,"gigante2",6,157
482139,481712,"801503","","dialgu","1636",337.46,735.13,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000246152765139757,"gigante2",6,157
482140,481713,"801504","","des2pa","1636",337.39,738.07,10,1.3,"2010-04-06","alive",NA,18358,"A",0.000170641999059894,"gigante2",6,157
482141,481714,"801505","","ingaum","1636",338.76,739.05,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000198814797169948,"gigante2",6,157
482142,481715,"801601","","tet2pa","1737",342.8,752.07,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000158097307024684,"gigante2",6,157
482143,481716,"801602","","xyl1ma","1737",344.58,753.02,12,1.3,"2010-04-06","alive",NA,18358,"A",0.000290736597916301,"gigante2",6,157
482144,481717,"801603","","xyl1ma","1737",340.1,754.74,14,1.3,"2010-04-06","alive",NA,18358,"A",0.000411244335675609,"gigante2",6,157
482145,481718,"801604","","des2pa","1737",344.94,754.4,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000209799040107514,"gigante2",6,157
482146,481719,"801605","","dialgu","1737",346.55,745.07,12,1.3,"2010-04-06","alive",NA,18358,"A",0.000298182980918997,"gigante2",6,157
482147,481720,"801606","","vismma","1737",353.92,744.73,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000135518097242223,"gigante2",6,157
482148,481721,"801607","","socrex","1737",352.79,756.09,56,1.3,"2010-04-06","alive",NA,18358,"A",0.00332846299891831,"gigante2",6,157
487302,486874,"804540","","zantbe","1836",370.28,729.2,NA,NA,NA,NA,NA,18357.1290322581,"P",0,"gigante2",6,157
487303,486875,"804541","","pri2co","1837",362.02,748.67,NA,NA,NA,NA,NA,18357.064516129,"P",0,"gigante2",6,157
487304,486876,"804542","","socrex","1838",361.94,763.01,NA,NA,NA,NA,NA,18357.08,"P",0,"gigante2",6,157
487305,486877,"804543","","tet2pa","1737",350.51,746.63,NA,NA,NA,NA,NA,18358.0041322314,"P",0,"gigante2",6,157
487306,486878,"804638","","casear","1739",357.45,794.88,NA,NA,NA,NA,NA,18358,"P",0,"gigante2",6,157
487307,486879,"804643","","sympgl","1636",336.72,735.13,NA,NA,NA,NA,NA,18358,"P",0,"gigante2",6,157
487308,486880,"804644","","ingath","1636",338.98,725.1,NA,NA,NA,NA,NA,18358,"P",0,"gigante2",6,157
487309,486881,"828540","1","oenoma","1535",300.25,713.59,NA,NA,NA,NA,NA,18357,"P",0,"gigante2",6,157
487310,486882,"828541","","sloazu","1535",302.84,714.1,NA,NA,NA,NA,NA,18357,"P",0,"gigante2",6,157
487311,486883,"828542","1","oenoma","1536",301.94,739.01,NA,NA,NA,NA,NA,18357.125,"P",0,"gigante2",6,157
487312,486884,"828549","","virose","1736",349.18,720.47,NA,NA,NA,NA,NA,18358.0053763441,"P",0,"gigante2",6,157
487313,486885,"828550","","xyl1ma","1736",348.77,720.19,NA,NA,NA,NA,NA,18358.0053763441,"P",0,"gigante2",6,157
487314,486886,"828551","","xyl1ma","1736",350.69,728.69,NA,NA,NA,NA,NA,18358.0053763441,"P",0,"gigante2",6,157
487315,486887,"828552","","micopo","1736",353.68,735.19,NA,NA,NA,NA,NA,18358.0053763441,"P",0,"gigante2",6,157
487316,486888,"828553","","solaha","1736",354.77,738.35,NA,NA,NA,NA,NA,18358.0053763441,"P",0,"gigante2",6,157
487317,486889,"839554","","heisco","1635",337.21,714.8,NA,NA,NA,NA,NA,18357.0909090909,"P",0,"gigante2",6,157
487318,486890,"839559","","annoha","1939",394.55,798.27,NA,NA,NA,NA,NA,18357,"P",0,"gigante2",6,157
487319,486891,"839560","","alsebl","1737",344.43,743.6,NA,NA,NA,NA,NA,18358.0041322314,"P",0,"gigante2",6,157
487320,486892,"839561","","dialgu","1737",345.18,749.86,NA,NA,NA,NA,NA,18358.0041322314,"P",0,"gigante2",6,157
487321,486893,"839562","","tet2pa","1737",350.37,742.5,NA,NA,NA,NA,NA,18358.0041322314,"P",0,"gigante2",6,157
487322,486894,"839555","","socrex","1638",323.82,772.62,NA,NA,NA,NA,NA,18357,"P",0,"gigante2",6,157
489151,488722,"855652","","laciag","1936",399.65,727.38,NA,NA,NA,NA,NA,18357,"P",0,"gigante2",6,157
490724,490295,"14186","","tet2pa","1636",339.36,724.16,NA,NA,NA,NA,NA,18358,"P",0,"gigante2",6,157
490725,490296,"816620","","tet2pa","1735",348.04,707.82,NA,NA,NA,NA,NA,18357.0526315789,"P",0,"gigante2",6,157
490726,490297,"816621","","xyl1ma","1735",349.48,710.35,NA,NA,NA,NA,NA,18357.0526315789,"P",0,"gigante2",6,157
490727,490298,"816619","","calolo","1935",385.7,708.82,NA,NA,NA,NA,NA,18357,"P",0,"gigante2",6,157
453830,616077,"000039","","myrcze","1637",338.4,745.1,19,1.3,"2010-04-06","alive",NA,18358,"A",0.000780608450698805,"gigante2",6,157
453831,616078,"000040","","des2pa","1637",335.4,747.1,NA,NA,"2010-04-06","dead","D;N",18358,"D",0,"gigante2",6,157
453839,616079,"001289","1","sterre","1937",394.3,748.9,346,1.3,"2010-04-05","alive",NA,18357,"A",0.853116404111127,"gigante2",6,157
453845,616080,"001295","","coccpa","1938",386,772.7,NA,NA,NA,NA,NA,18357.0689655172,"V",0,"gigante2",6,157
453867,616081,"003628","","protte","1835",360.7,708.2,NA,NA,NA,NA,NA,18357.1739130435,"V",0,"gigante2",6,157
453882,616082,"003643","","sloazu","1838",366,760.3,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
453894,616083,"003918","","protte","1635",333,713.3,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
453941,616084,"005551","","oenoma","1636",320.9,728.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453949,616085,"005559","","oenoma","1636",330.6,737.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453950,616086,"005560","","nect3","1636",339.3,729.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453951,616087,"005561","","oenoma","1636",339.3,720.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453952,616088,"005562","","oenoma","1637",324.2,740.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453955,616089,"005565","","oenoma","1637",320.2,752.1,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453956,616090,"005566","","oenoma","1637",321.4,758.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453957,616091,"005567","","oenoma","1637",328.6,751.8,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453958,616092,"005568","","oenoma","1637",328.5,746.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453962,616093,"005572","","oenoma","1737",354.1,741.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453963,616094,"005573","","coccpa","1737",354.4,745.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453964,616095,"005574","","sloazu","1737",357.2,751.7,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453965,616096,"005575","","oenoma","1737",359.1,749.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453967,616097,"005577","1","sloazu","1736",340.5,739.5,129,1.3,"2010-04-06","alive","M",18358,"A",0.0820415574756407,"gigante2",6,157
453969,616098,"005579","","oenoma","1736",346.4,725.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
453979,616099,"011138","","protsp","1636",331.4,734,36,1.3,"2010-04-06","alive",NA,18358,"A",0.0026668654628439,"gigante2",6,157
453980,616100,"011139","","loncla","1636",331.9,734.2,18,1.3,"2010-04-06","alive",NA,18358,"A",0.000579025618500601,"gigante2",6,157
453981,616101,"011140","","oenoma","1636",334.5,734.5,NA,NA,"2010-04-06","dead","D;N",18358,"D",0,"gigante2",6,157
453982,616102,"011141","","pterro","1636",334.2,733.8,30,1.3,"2010-04-06","alive",NA,18358,"A",0.00169769054529319,"gigante2",6,157
453983,616103,"011142","","heisco","1636",333.5,733.7,41,1.3,"2010-04-06","alive",NA,18358,"A",0.00413170400958005,"gigante2",6,157
453984,616104,"011143","","ingago","1636",333.4,733.2,NA,NA,"2010-04-06","dead","D;N",18358,"D",0,"gigante2",6,157
453985,616105,"011144","","heisco","1636",334.5,732.9,19,1.3,"2010-04-06","alive",NA,18358,"A",0.000613401069726414,"gigante2",6,157
453986,616106,"011145","","heisac","1636",334.3,733.2,26,1.3,"2010-04-06","alive",NA,18358,"A",0.0014274213227325,"gigante2",6,157
453987,616107,"011146","","tab1gu","1636",334.6,733.2,99,1.3,"2010-04-06","alive",NA,18358,"A",0.040215105197892,"gigante2",6,157
